  1936.25000000      163.954929727 
  1936.33333333      150.595718098 
  1936.41666667      158.433171055 
  1936.50000000      162.341875818 
  1936.58333333      173.048971896 
  1936.66666667      174.943858138 
  1936.75000000      177.025515106 
  1936.83333333      189.414822806 
  1936.91666667      195.637857395 
  1937.00000000      196.184860844 
  1937.08333333      202.709576946 
  1937.16666667      205.367910338 
  1937.25000000      204.806845207 
  1937.33333333      189.361132169 
  1937.41666667      188.025378743 
  1937.50000000      180.175695231 
  1937.58333333      196.341959486 
  1937.66666667      186.845880615 
  1937.75000000      161.318435868 
  1937.83333333      145.864452349 
  1937.91666667      133.749971988 
  1938.00000000       128.29645063 
  1938.08333333      129.165787379 
  1938.16666667      136.659082202 
  1938.25000000       104.07737046 
  1938.33333333      119.268815685 
  1938.41666667      114.611010626 
  1938.50000000      141.878574608 
  1938.58333333      152.107594201 
  1938.66666667      147.979546202 
  1938.75000000      149.298339918 
  1938.83333333      161.082009993 
  1938.91666667      158.149350919 
  1939.00000000       164.77881356 
  1939.08333333      154.829304018 
  1939.16666667      160.287811131 
  1939.25000000      140.936744557 
  1939.33333333      140.664454766 
  1939.41666667      150.366222876 
  1939.50000000      142.302683808 
  1939.58333333      156.852137109 
  1939.66666667      146.301634958 
  1939.75000000      169.975434019 
  1939.83333333      169.263066975 
  1939.91666667      162.978160035 
  1940.00000000      167.816329694 
  1940.08333333      163.752657271 
  1940.16666667      166.169318986 
  1940.25000000        169.2672136 
  1940.33333333      169.408890258 
  1940.41666667      131.950551715 
  1940.50000000      140.772237801 
  1940.58333333      145.266109948 
  1940.66666667      148.795495355 
  1940.75000000      152.235349617 
  1940.83333333      156.824179761 
  1940.91666667      154.197061101 
  1941.00000000      155.212602946 
  1941.08333333      148.813652964 
  1941.16666667      146.759875739 
  1941.25000000      148.156295957 
  1941.33333333      140.153189162 
  1941.41666667      141.994802068 
  1941.50000000      150.300788015 
  1941.58333333      159.250147835 
  1941.66666667      159.066054665 
  1941.75000000      157.855402922 
  1941.83333333      149.500747867 
  1941.91666667      146.470218207 
  1942.00000000      139.631230779 
  1942.08333333        140.8849796 
  1942.16666667      137.552908947 
  1942.25000000      128.592162247 
  1942.33333333       122.98773004 
  1942.41666667      130.388393707 
  1942.50000000       133.74876339 
  1942.58333333      138.473572205 
  1942.66666667      141.022593723 
  1942.75000000      144.839934312 
  1942.83333333      154.846635694 
  1942.91666667      155.028890184 
  1943.00000000      162.980321961 
  1943.08333333      174.940143948 
  1943.16666667      185.520173973 
  1943.25000000      196.984207604 
  1943.33333333      198.428692798 
  1943.41666667      209.767305162 
  1943.50000000      213.406977674 
  1943.58333333      203.216154269 
  1943.66666667      205.948192247 
  1943.75000000      210.906806872 
  1943.83333333      208.465982396 
  1943.91666667      195.978244652 
  1944.00000000      208.563379589 
  1944.08333333      212.323777323 
  1944.16666667      213.058205269 
  1944.25000000      218.335230897 
  1944.33333333      214.736192951 
  1944.41666667      225.668197798 
  1944.50000000      238.495629497 
  1944.58333333      234.871926903 
  1944.66666667      238.535224346 
  1944.75000000      238.643280803 
  1944.83333333      239.148965915 
  1944.91666667      243.135100879 
  1945.00000000      253.120659472 
  1945.08333333      258.238252965 
  1945.16666667      274.888680802 
  1945.25000000      264.119366954 
  1945.33333333       284.78195327 
  1945.41666667       289.96071309 
  1945.50000000      291.316569384 
  1945.58333333      284.888377964 
  1945.66666667       302.50188682 
  1945.75000000      317.111820448 
  1945.83333333      329.399586378 
  1945.91666667      347.470118288 
  1946.00000000      351.988272236 
  1946.08333333      374.305032672 
  1946.16666667      352.499144384 
  1946.25000000      372.923297308 
  1946.33333333      388.695342321 
  1946.41666667      404.318951606 
  1946.50000000      388.684746385 
  1946.58333333      378.458839393 
  1946.66666667      354.060354935 
  1946.75000000      317.938055343 
  1946.83333333      313.434780727 
  1946.91666667      313.653244769 
  1947.00000000       329.38640518 
  1947.08333333      333.696096906 
  1947.16666667      329.995073495 
  1947.25000000      324.454456211 
  1947.33333333      308.978627559 
  1947.41666667      306.004708268 
  1947.50000000      322.292114871 
  1947.58333333      335.618249236 
  1947.66666667      329.792923284 
  1947.75000000      328.253779711 
  1947.83333333      336.404649315 
  1947.91666667      330.097062141 
  1948.00000000      340.233682725 
  1948.08333333       327.33610428 
  1948.16666667       313.12251596 
  1948.25000000      338.995203209 
  1948.33333333      351.920412317 
  1948.41666667       378.07478544 
  1948.50000000        377.9689245 
  1948.58333333      358.961623225 
  1948.66666667      360.312036851 
  1948.75000000      349.570054097 
  1948.83333333      370.654721479 
  1948.91666667       336.52594669 
  1949.00000000       347.48525067 
  1949.08333333       348.55342033 
  1949.16666667      338.496957047 
  1949.25000000      352.557105152 
  1949.33333333      346.220948858 
  1949.41666667      336.357806467 
  1949.50000000      337.091066485 
  1949.58333333       356.09524954 
  1949.66666667      365.679909277 
  1949.75000000      377.411652126 
  1949.83333333      389.413720075 
  1949.91666667      396.631503377 
  1950.00000000      417.362242164 
  1950.08333333      424.776265034 
  1950.16666667      431.247306655 
  1950.25000000      436.742259837 
  1950.33333333      454.508061482 
  1950.41666667      474.585046082 
  1950.50000000      447.050570879 
  1950.58333333      454.257920182 
  1950.66666667      477.368291872 
  1950.75000000      500.780342378 
  1950.83333333      500.187418453 
  1950.91666667      514.720864083 
  1951.00000000      544.546879274 
  1951.08333333      576.530840228 
  1951.16666667      584.651853643 
  1951.25000000      572.306929754 
  1951.33333333      600.957186964 
  1951.41666667      587.457284716 
  1951.50000000      572.457737865 
  1951.58333333      613.452008932 
  1951.66666667      641.059803142 
  1951.75000000      646.885113573 
  1951.83333333      632.246750338 
  1951.91666667      636.162254463 
  1952.00000000      658.597152528 
  1952.08333333      669.794621316 
  1952.16666667      652.955314741 
  1952.25000000      682.906375028 
  1952.33333333      649.342892508 
  1952.41666667      670.671858499 
  1952.50000000      697.213697299 
  1952.58333333      705.164722303 
  1952.66666667      700.416848228 
  1952.75000000      687.005966835 
  1952.83333333      683.358652157 
  1952.91666667      723.913938086 
  1953.00000000      746.403048487 
  1953.08333333      745.175961875 
  1953.16666667      743.819741624 
  1953.25000000      734.252732108 
  1953.33333333      713.910260165 
  1953.41666667      718.851233075 
  1953.50000000      707.078606431 
  1953.58333333      724.834057317 
  1953.66666667      692.900768088 
  1953.75000000        694.9863994 
  1953.83333333      728.014238059 
  1953.91666667      748.763371858 
  1954.00000000      749.271033424 
  1954.08333333      788.774100848 
  1954.16666667      802.617875092 
  1954.25000000      832.617323409 
  1954.33333333      868.554752322 
  1954.41666667       896.09141219 
  1954.50000000      906.450228915 
  1954.58333333      952.378249113 
  1954.66666667      930.699263029 
  1954.75000000      990.853148496 
  1954.83333333       974.78547384 
  1954.91666667      1067.76733583 
  1955.00000000      1126.99532218 
  1955.08333333       1134.7017162 
  1955.16666667      1170.27915381 
  1955.25000000      1169.11472605 
  1955.33333333      1206.93792567 
  1955.41666667      1221.46100973 
  1955.50000000      1302.20935416 
  1955.58333333      1328.57388474 
  1955.66666667      1334.14990934 
  1955.75000000      1331.46960217 
  1955.83333333      1297.18159697 
  1955.91666667      1390.40225526 
  1956.00000000      1413.40367977 
  1956.08333333      1373.66018169 
  1956.16666667      1428.07086149 
  1956.25000000      1525.83088039 
  1956.33333333      1533.58667875 
  1956.41666667      1457.96705321 
  1956.50000000      1512.27778391 
  1956.58333333      1589.14686366 
  1956.66666667      1541.75850419 
  1956.75000000      1465.27494831 
  1956.83333333      1475.95973324 
  1956.91666667      1482.86427287 
  1957.00000000      1534.70075926 
  1957.08333333      1485.40463617 
  1957.16666667      1457.62311326 
  1957.25000000      1492.76932176 
  1957.33333333      1560.21114695 
  1957.41666667      1617.43813161 
  1957.50000000      1609.26359929 
  1957.58333333      1623.64719734 
  1957.66666667      1542.38203147 
  1957.75000000      1453.56241981 
  1957.83333333      1393.60151643 
  1957.91666667      1429.28468325 
  1958.00000000      1375.88660749 
  1958.08333333      1444.12370379 
  1958.16666667      1423.53483214 
  1958.25000000      1471.50795598 
  1958.33333333      1516.87896079 
  1958.41666667      1554.16687941 
  1958.50000000      1600.00392318 
  1958.58333333      1671.75449911 
  1958.66666667      1703.82042216 
  1958.75000000      1786.76240031 
  1958.83333333       1835.3337494 
  1958.91666667      1891.51331547 
  1959.00000000      1991.95078101 
  1959.08333333      2010.11737213 
  1959.16666667      2032.67088904 
  1959.25000000      2042.16142943 
  1959.33333333      2119.55730544 
  1959.41666667      2161.09003084 
  1959.50000000       2162.5509277 
  1959.58333333      2236.86050268 
  1959.66666667      2209.02053686 
  1959.75000000      2109.66542017 
  1959.83333333      2142.88421188 
  1959.91666667       2182.6497142 
  1960.00000000      2243.85776014 
  1960.08333333      2095.21564667 
  1960.16666667      2125.42656108 
  1960.25000000      2098.17434172 
  1960.33333333      2066.13312134 
  1960.41666667      2136.58412852 
  1960.50000000      2185.36875392 
  1960.58333333      2135.74995636 
  1960.66666667      2204.55314121 
  1960.75000000      2075.20539475 
  1960.83333333      2065.44155337 
  1960.91666667      2165.85712537 
  1961.00000000      2270.98133267 
  1961.08333333      2416.21513085 
  1961.16666667      2505.62717177 
  1961.25000000       2582.3244195 
  1961.33333333      2596.90164085 
  1961.41666667      2664.14581194 
  1961.50000000      2588.22032044 
  1961.58333333      2665.75046014 
  1961.66666667        2737.336523 
  1961.75000000       2682.6171659 
  1961.83333333      2755.93577566 
  1961.91666667       2881.1958126 
  1962.00000000      2883.25010522 
  1962.08333333      2779.02926366 
  1962.16666667      2833.25368266 
  1962.25000000      2819.97138939 
  1962.33333333      2641.08650431 
  1962.41666667      2417.59776431 
  1962.50000000      2217.86792501 
  1962.58333333      2363.00076629 
  1962.66666667      2418.32806623 
  1962.75000000       2297.0392404 
  1962.83333333       2302.0559741 
  1962.91666667      2555.59751292 
  1963.00000000      2585.91967741 
  1963.08333333      2719.99444084 
  1963.16666667      2660.34224276 
  1963.25000000      2747.91272837 
  1963.33333333      2878.27096029 
  1963.41666667      2935.98317131 
  1963.50000000      2883.04739473 
  1963.58333333      2878.09431931 
  1963.66666667      3029.72384043 
  1963.75000000      2993.67618617 
  1963.83333333      3076.62496594 
  1963.91666667        3059.552774 
  1964.00000000       3126.0552131 
  1964.08333333      3206.67617705 
  1964.16666667      3261.85345402 
  1964.25000000      3319.37950154 
  1964.33333333      3334.67520228 
  1964.41666667      3392.70855483 
  1964.50000000      3443.87059984 
  1964.58333333      3513.15438856 
  1964.66666667      3473.57519122 
  1964.75000000      3579.44976305 
  1964.83333333        3611.195903 
  1964.91666667      3622.35088714 
  1965.00000000      3635.71736192 
  1965.08333333      3776.22329508 
  1965.16666667      3802.45294209 
  1965.25000000      3765.51211176 
  1965.33333333      3892.22912534 
  1965.41666667      3875.29792865 
  1965.50000000      3674.29397569 
  1965.58333333      3735.87146842 
  1965.66666667      3851.24638698 
  1965.75000000      3974.30141154 
  1965.83333333      4090.63318816 
  1965.91666667      4103.17097888 
  1966.00000000      4158.74842979 
  1966.08333333      4209.16077825 
  1966.16666667      4172.87360319 
  1966.25000000      4085.56456879 
  1966.33333333      4187.03773598 
  1966.41666667      3967.05496037 
  1966.50000000      3926.12685434 
  1966.58333333      3875.59760173 
  1966.66666667      3583.42404973 
  1966.75000000      3558.49058519 
  1966.83333333        3708.993386 
  1966.91666667      3773.96011415 
  1967.00000000      3797.39640646 
  1967.08333333       4122.1877211 
  1967.16666667      4167.30506571 
  1967.25000000      4348.09942868 
  1967.33333333      4529.01949781 
  1967.41666667      4351.06073468 
  1967.50000000      4468.11732163 
  1967.58333333      4687.89954456 
  1967.66666667      4658.45015962 
  1967.75000000       4818.1697818 
  1967.83333333      4685.99293017 
  1967.91666667      4723.02164631 
  1968.00000000      4882.18275276 
  1968.08333333      4704.81305336 
  1968.16666667      4546.61841925 
  1968.25000000      4569.87891908 
  1968.33333333      5000.12387956 
  1968.41666667      5135.33222938 
  1968.50000000      5194.52720399 
  1968.58333333      5080.12293685 
  1968.66666667      5171.75819439 
  1968.75000000      5401.66353316 
  1968.83333333      5450.49997316 
  1968.91666667      5769.36512259 
  1969.00000000       5573.9394178 
  1969.08333333      5536.53271036 
  1969.16666667      5239.55309578 
  1969.25000000      5399.39090252 
  1969.33333333      5510.21880018 
  1969.41666667      5537.99030294 
  1969.50000000      5164.80175039 
  1969.58333333      4828.20129072 
  1969.66666667      5076.80537518 
  1969.75000000      4962.12034175 
  1969.83333333      5238.20279332 
  1969.91666667      5069.72123868 
  1970.00000000      4969.94405498 
  1970.08333333      4605.87577318 
  1970.16666667      4867.05656477 
  1970.25000000      4844.04025428 
  1970.33333333      4333.87562278 
  1970.41666667      4055.00806195 
  1970.50000000      3847.89852519 
  1970.58333333       4133.2933109 
  1970.66666667      4340.10677501 
  1970.75000000      4546.41809067 
  1970.83333333      4463.63691007 
  1970.91666667      4688.81846491 
  1971.00000000      4973.53758855 
  1971.08333333      5232.31074929 
  1971.16666667      5320.80482099 
  1971.25000000      5559.05981926 
  1971.33333333      5744.35440116 
  1971.41666667      5535.20820177 
  1971.50000000      5552.47251615 
  1971.58333333      5328.80226578 
  1971.66666667       5555.3349789 
  1971.75000000      5527.46941865 
  1971.83333333      5302.60090776 
  1971.91666667      5295.90902541 
  1972.00000000      5779.19779534 
  1972.08333333      5943.22876637 
  1972.16666667      6129.54304497 
  1972.25000000      6183.00491941 
  1972.33333333      6217.04236149 
  1972.41666667      6318.84643016 
  1972.50000000      6186.80781515 
  1972.58333333      6160.48913471 
  1972.66666667      6382.05728692 
  1972.75000000      6333.10052548 
  1972.83333333      6388.04650564 
  1972.91666667      6705.94125194 
  1973.00000000      6781.33614944 
  1973.08333333      6595.15456545 
  1973.16666667      6302.54074769 
  1973.25000000      6253.05950028 
  1973.33333333      5929.40739361 
  1973.41666667      5784.11912424 
  1973.50000000      5734.10384618 
  1973.58333333      6060.68399663 
  1973.66666667       5880.9968375 
  1973.75000000      6198.20016392 
  1973.83333333      6195.55353245 
  1973.91666667      5447.73163443 
  1974.00000000      5509.97196835 
  1974.08333333      5534.25992479 
  1974.16666667      5547.27650413 
  1974.25000000      5417.66438861 
  1974.33333333       5168.6847863 
  1974.41666667       4951.6930616 
  1974.50000000      4838.09131938 
  1974.58333333      4495.17224476 
  1974.66666667      4100.69390925 
  1974.75000000      3650.77397491 
  1974.83333333      4255.28738355 
  1974.91666667      4080.62060232 
  1975.00000000      3970.42344295 
  1975.08333333      4532.63540247 
  1975.16666667      4797.39116897 
  1975.25000000      4942.22920575 
  1975.33333333      5172.02803713 
  1975.41666667      5457.21366309 
  1975.50000000      5738.11282197 
  1975.58333333      5391.61687922 
  1975.66666667       5264.6065604 
  1975.75000000      5064.49886504 
  1975.83333333      5347.38657814 
  1975.91666667      5514.34802927 
  1976.00000000      5453.70122964 
  1976.08333333      6140.92757529 
  1976.16666667      6185.84231958 
  1976.25000000       6351.6167079 
  1976.33333333      6285.62976192 
  1976.41666667      6226.73969668 
  1976.50000000      6503.74866557 
  1976.58333333      6463.70508503 
  1976.66666667      6454.42966824 
  1976.75000000      6612.45992423 
  1976.83333333       6477.7442782 
  1976.91666667      6512.49089851 
  1977.00000000      6913.60172544 
  1977.08333333      6662.38217954 
  1977.16666667      6557.38303639 
  1977.25000000      6496.75347284 
  1977.33333333      6528.92539603 
  1977.41666667      6458.51093564 
  1977.50000000      6790.26526687 
  1977.58333333       6703.2819688 
  1977.66666667      6613.77974795 
  1977.75000000      6624.18983727 
  1977.83333333      6363.99166047 
  1977.91666667      6653.12052958 
  1978.00000000       6707.7958741 
  1978.08333333      6337.51212625 
  1978.16666667      6278.73170128 
  1978.25000000      6492.29020264 
  1978.33333333      7030.11801532 
  1978.41666667      7193.48389776 
  1978.50000000      7116.14675237 
  1978.58333333      7519.98096442 
  1978.66666667      7838.46719823 
  1978.75000000      7784.45232076 
  1978.83333333      6920.40146652 
  1978.91666667      7154.25567287 
  1979.00000000      7280.95754084 
  1979.08333333      7641.28484858 
  1979.16666667      7436.75821832 
  1979.25000000      7924.74341909 
  1979.33333333      7992.27808251 
  1979.41666667      7883.77491526 
  1979.50000000      8253.12977004 
  1979.58333333      8376.85243842 
  1979.66666667      8919.06934306 
  1979.75000000      8931.80577408 
  1979.83333333      8282.82076653 
  1979.91666667      8809.63301575 
  1980.00000000      9058.17038239 
  1980.08333333      9652.44976667 
  1980.16666667      9662.24700318 
  1980.25000000      8500.61301947 
  1980.33333333      8945.09307303 
  1980.41666667      9482.60371579 
  1980.50000000      9840.23063233 
  1980.58333333       10523.516567 
  1980.66666667      10771.3769527 
  1980.75000000        11089.11103 
  1980.83333333       11311.924538 
  1980.91666667      12499.1223301 
  1981.00000000      12069.0400299 
  1981.08333333      11585.2525603 
  1981.16666667      11765.0672653 
  1981.25000000      12308.4251318 
  1981.33333333      12169.7337975 
  1981.41666667      12334.6458602 
  1981.50000000      12208.3144173 
  1981.58333333      12170.7128088 
  1981.66666667      11485.7572627 
  1981.75000000      10753.2875505 
  1981.83333333      11400.2268361 
  1981.91666667      11922.9158363 
  1982.00000000       11587.929593 
  1982.08333333      11284.2215463 
  1982.16666667      10707.3044355 
  1982.25000000       10599.171368 
  1982.33333333      11057.7657156 
  1982.41666667      10745.8040292 
  1982.50000000      10488.8503633 
  1982.58333333      10273.5562207 
  1982.66666667      11496.2429672 
  1982.75000000      11688.9314956 
  1982.83333333      13075.6595725 
  1982.91666667      13754.7439524 
  1983.00000000      13954.4078156 
  1983.08333333      14538.3997827 
  1983.16666667      14977.7356858 
  1983.25000000      15497.0587152 
  1983.33333333      16646.7545072 
  1983.41666667      16866.9244823 
  1983.50000000      17505.1351708 
  1983.58333333      16952.5505689 
  1983.66666667      17011.2572515 
  1983.75000000      17284.4410317 
  1983.83333333      16799.6297452 
  1983.91666667       17296.159602 
  1984.00000000      17115.1725879 
  1984.08333333      16892.2816953 
  1984.16666667      16232.2495726 
  1984.25000000      16449.5831621 
  1984.33333333      16491.2664059 
  1984.41666667      15628.0805396 
  1984.50000000      15993.5432031 
  1984.58333333      15663.7403487 
  1984.66666667      17428.8715848 
  1984.75000000      17435.9128489 
  1984.83333333      17434.6225914 
  1984.91666667       17248.333649 
  1985.00000000      17656.3602298 
  1985.08333333       19169.828116 
  1985.16666667      19493.7215318 
  1985.25000000      19459.6660003 
  1985.33333333      19417.1271704 
  1985.41666667      20500.1174384 
  1985.50000000      20850.4849455 
  1985.58333333      20845.2514738 
  1985.66666667       20745.298493 
  1985.75000000      19919.1169805 
  1985.83333333      20804.3424582 
  1985.91666667      22244.5854779 
  1986.00000000      23202.4595732 
  1986.08333333      23430.5165483 
  1986.16666667      25129.2289981 
  1986.25000000      26483.3175026 
  1986.33333333      26274.0992944 
  1986.41666667      27609.9795989 
  1986.50000000      28003.3113683 
  1986.58333333      26331.5136796 
  1986.66666667      28074.1595864 
  1986.75000000      25855.7114217 
  1986.83333333      27130.4755619 
  1986.91666667      27539.9558296 
  1987.00000000      26813.2314752 
  1987.08333333      30258.6244668 
  1987.16666667       31708.557234 
  1987.25000000      32458.9085324 
  1987.33333333      31907.0746284 
  1987.41666667      32070.5983859 
  1987.50000000      33470.8648526 
  1987.58333333      34951.8836806 
  1987.66666667      36250.2063518 
  1987.75000000      35497.1445651 
  1987.83333333      27497.4015745 
  1987.91666667      25510.0818705 
  1988.00000000      27304.1293982 
  1988.08333333      28529.5387256 
  1988.16666667        30004.37323 
  1988.25000000      29506.3606431 
  1988.33333333      29830.6650529 
  1988.41666667      29844.0291909 
  1988.50000000       31379.802933 
  1988.58333333      31151.6090061 
  1988.66666667      30279.1770443 
  1988.75000000      31405.6229887 
  1988.83333333      31959.5239613 
  1988.91666667      31435.0042541 
  1989.00000000      32097.4969687 
  1989.08333333      34219.2378109 
  1989.16666667      33656.4682258 
  1989.25000000      34378.9043163 
  1989.33333333        36036.10502 
  1989.41666667      37453.6933192 
  1989.50000000      37271.4436475 
  1989.58333333      40146.2273675 
  1989.66666667      41034.5429405 
  1989.75000000      40974.0580242 
  1989.83333333      39774.2966312 
  1989.91666667      40482.8757257 
  1990.00000000      41223.5099371 
  1990.08333333      38333.1235378 
  1990.16666667      38904.3254117 
  1990.25000000      39843.4758271 
  1990.33333333      38716.4632699 
  1990.41666667      42159.7506472 
  1990.50000000      41982.8483335 
  1990.58333333      41587.9996449 
  1990.66666667      37766.2288296 
  1990.75000000      35732.7817707 
  1990.83333333      35285.9790674 
  1990.91666667      37605.8204752 
  1991.00000000      38715.6810549 
  1991.08333333      40615.7692497 
  1991.16666667         43696.3535 
  1991.25000000      44960.1831323 
  1991.33333333      45109.5408607 
  1991.41666667       46946.942679 
  1991.50000000      44879.9157398 
  1991.58333333      46980.0713968 
  1991.66666667      48240.0299316 
  1991.75000000      47710.5956031 
  1991.83333333      48559.3193883 
  1991.91666667      46749.2707581 
  1992.00000000      51741.0643911 
  1992.08333333       51679.906453 
  1992.16666667      52370.0399238 
  1992.25000000      51128.8699776 
  1992.33333333      51814.9682838 
  1992.41666667      52148.6048646 
  1992.50000000      51142.8147226 
  1992.58333333        53183.41303 
  1992.66666667      52076.1343707 
  1992.75000000      52724.3260152 
  1992.83333333      53303.5554608 
  1992.91666667      55445.9852655 
  1993.00000000      56431.1495317 
  1993.08333333      57144.6085552 
  1993.16666667      57453.3037306 
  1993.25000000      58896.3009071 
  1993.33333333      57400.3348641 
  1993.41666667      59099.2699754 
  1993.50000000       59420.770004 
  1993.58333333      59373.5304919 
  1993.66666667      61717.5381022 
  1993.75000000      61757.0990441 
  1993.83333333      62872.6792812 
  1993.91666667      61765.7428898 
  1994.00000000      62970.9778308 
  1994.08333333      64952.4226192 
  1994.16666667      63379.0151337 
  1994.25000000      60476.5731357 
  1994.33333333      61049.7700958 
  1994.41666667      61621.1959439 
  1994.50000000      59901.4099863 
  1994.58333333      61736.3698785 
  1994.66666667      64366.1540262 
  1994.75000000      63184.1983398 
  1994.83333333      64101.6328997 
  1994.91666667      61715.8342248 
  1995.00000000      62494.0091785 
  1995.08333333      63768.8244718 
  1995.16666667      66295.0264532 
  1995.25000000      68087.7102635 
  1995.33333333      69793.1712302 
  1995.41666667      72166.6276042 
  1995.50000000      74416.2778865 
  1995.58333333      77451.1969476 
  1995.66666667      78171.8803352 
  1995.75000000      81014.3662479 
  1995.83333333      80097.5266651 
  1995.91666667      83518.3318339 
  1996.00000000      84786.9752945 
  1996.08333333      87173.2199272 
  1996.16666667      88595.0151442 
  1996.25000000      89563.0928747 
  1996.33333333       91847.936937 
  1996.41666667      94309.4616469 
  1996.50000000      93526.8817342 
  1996.58333333      88493.3584861 
  1996.66666667      91366.1183826 
  1996.75000000      96211.7204711 
  1996.83333333      97533.5732986 
  1996.91666667      103928.752166 
  1997.00000000      102745.211537 
  1997.08333333      108239.306233 
  1997.16666667      108117.861731 
  1997.25000000      103266.829511 
  1997.33333333      107642.554878 
  1997.41666667      115352.345229 
  1997.50000000      120438.806892 
  1997.58333333      129654.061762 
  1997.66666667      124948.915861 
  1997.75000000       132258.30249 
  1997.83333333      127703.855585 
  1997.91666667       131586.56361 
  1998.00000000      133931.041414 
  1998.08333333      134533.998963 
  1998.16666667      144395.744689 
  1998.25000000      151803.390787 
  1998.33333333      153458.503157 
  1998.41666667      149507.253617 
  1998.50000000      154282.664805 
  1998.58333333      150677.541777 
  1998.66666667       126894.74926 
  1998.75000000      134994.060421 
  1998.83333333      145036.673558 
  1998.91666667      154032.428199 
  1999.00000000      163744.326829 
  1999.08333333      170041.278662 
  1999.16666667      163565.256564 
  1999.25000000      169769.613876 
  1999.33333333      178106.150765 
  1999.41666667      174417.928595 
  1999.50000000      183281.847727 
  1999.58333333      177652.162492 
  1999.66666667      175877.950345 
  1999.75000000      171859.842691 
  1999.83333333      182540.416335 
  1999.91666667      189262.102086 
  2000.00000000      205114.317232 
  2000.08333333      196989.328898 
  2000.16666667      203249.058803 
  2000.25000000      214122.883448 
  2000.33333333      201376.148197 
  2000.41666667       193548.45594 
  2000.50000000      203534.975621 
  2000.58333333      199929.964133 
  2000.66666667      214926.110953 
  2000.75000000      203933.715008 
  2000.83333333       198938.97046 
